Year,Quarter,GDP_Growth,Inflation,Industrial_Production,Job_Market,Recession_Indicator
2010,2,9.030937278765382,8.746015266332154,-4.889715515008638,33.657,0
2010,2,3.714859436594342,10.61911373609992,-0.4369208834182672,15.835,0
2010,2,9.535350978515089,11.244214265816602,-1.2636534790727572,59.539,0
2010,2,0.0870614706254357,12.875541100794877,2.29426093982715,48.331,0
2010,2,3.1168982851504143,0.3884410537422772,-2.5153147558325797,54.524,0
2010,2,6.642017130717857,5.117239887295246,-0.1041240375695267,33.804,0
2010,2,5.200740611111504,11.692245253267927,4.178474228203521,37.841,0
2010,2,9.446657321710951,3.838088112183192,1.0300384042991153,75.644,0
2010,2,9.245224687318998,10.165223116765477,2.9169509920174663,20.829,0
2010,2,5.996275684599214,12.768917510430905,0.0216201076365338,89.472,0
2010,2,7.944808178535061,0.1886671872929307,-0.210060663606896,88.141,0
2010,2,6.169440273845019,3.8969162425674058,2.120293570544513,45.517,0
2010,2,6.791991512011694,10.05669997923764,-1.4149236880466622,44.163,0
2010,2,6.016821640182961,8.870275560798142,2.8725030266936287,58.535,0
2010,2,3.1658675990865115,12.629752920873395,-3.1961252403228713,17.62,0
2010,2,2.4950307968274177,11.479057861754354,-1.5646838850170584,13.977,0
2010,2,9.26916346331108,4.392193001057532,3.016056766130431,74.895,0
2010,2,1.3196531962396174,2.512057358250637,-0.2990404154848392,72.001,0
2010,2,6.448612228149799,2.032417783932672,1.427460460752794,56.648,0
2010,2,0.1838614215159728,8.56639743651772,-2.4075986460972985,9.861,0
2010,2,7.385058785105187,7.070497266117652,-3.524761658226532,52.949,0
2010,2,9.077354331775126,8.542147719945161,1.0722945029839073,89.284,0
2010,2,5.297139661083676,13.314124942409324,-0.4825824648455796,7.838,0
2010,2,4.52086596811366,4.886693156184274,-1.9575368851341537,70.938,0
2010,2,3.969479729342929,0.7284408494349254,4.2132296709681345,23.739,0
2010,2,8.01684293191305,1.7988278839069525,-4.196631334305124,75.123,0
2010,2,1.1645893048171252,14.891564797691007,-3.530395940961885,33.029,0
2010,2,1.4296087760075216,1.5855090581895104,3.0807766770062557,87.166,0
2010,2,9.940816546455755,13.027142268041544,4.421424822804047,72.205,0
2010,2,8.315407863376656,12.401136428637846,4.595725876290658,79.944,0
2010,2,3.197431954076949,4.390071686391362,0.2114890550509045,78.857,0
2010,2,0.6368476750251673,7.909795193997896,-0.9484232798305916,65.979,0
2010,2,9.865631141144105,3.193413819899902,0.2853986035628786,12.458,0
2010,2,9.59472182955412,13.357043609758348,-1.813956287173456,39.527,0
2010,2,4.512666140731144,0.5031880711823672,-4.501921224165781,27.198,0
2010,2,5.300624550517324,10.422413689921887,-4.349945105891937,76.271,0
2010,2,8.62076142576597,8.505491752518413,-2.3215507944108618,61.915,0
2010,2,7.528486558822063,12.097439191578678,0.5283035609239946,75.592,0
2010,2,8.080678171160226,0.2180120289898601,-3.1396593862872137,39.37,0
2010,2,3.39322835655711,14.319602410743473,-1.231440170158912,60.266,0
2010,2,4.014976105648763,9.928175820670369,2.966567349911429,53.918,0
2010,2,2.996686838414908,1.2658192184248058,-1.1061314533230782,49.052,0
2010,2,1.8378466510790117,14.1323687554499,-2.4077451285484175,60.3,0
2010,2,8.934047290879871,1.8394207496700987,-2.4840103023517477,9.895,0
2010,2,6.72755986246924,4.968124534927824,-0.5628473087976049,53.314,0
2010,2,9.062335194351386,7.129456107348836,4.48975664964901,36.062,0
2010,2,6.4038074664424105,7.013834227481501,-3.801066128551266,56.45,0
2010,2,5.9305618996735765,10.974065107792024,3.348619180663956,3.929,0
2010,2,4.754636061691205,12.04509045688502,4.709753298600601,83.88,0
2010,2,0.0714208176824504,2.6894435289007266,-4.3086666418251065,40.489,0
2010,2,5.619352535196633,7.191236979406529,-3.8359968216962415,26.439,0
2010,2,7.054900246731167,2.4090471964447353,3.6846257894747048,9.229,0
2010,2,7.6385650020021405,9.455965969122405,-2.431865189827609,74.257,0
2010,2,4.885424664402571,4.2804207899678195,1.4533081282952178,74.602,0
2010,2,4.407390410842636,13.908096971862465,0.2639879586527343,58.744,0
2010,2,2.5896160502497523,11.223106775926912,-1.672294539508198,77.796,0
2010,2,2.056214876993411,3.219569443566429,-2.4411711395522486,67.544,0
2010,2,2.750247724877978,2.9540023116130536,-0.7067995714582338,76.502,0
2010,2,2.17748704834022,11.094119535002058,-4.153728044799097,36.864,0
2010,2,2.7143086427605323,8.07101326102234,4.55861680374738,33.353,0
2010,2,8.581389250266543,8.353208852219487,-3.638635596494887,18.409,0
2010,2,8.441858958240816,2.8805047854224424,-3.4217301870020145,51.426,0
2010,2,8.02249179235114,10.53626292225547,2.5244200644805312,85.99,0
2010,2,5.574409671635999,13.955499868522942,0.6152459877314511,80.608,0
2010,2,2.155128575477688,0.2221329169893771,4.359731082094676,54.827,0
2010,2,3.4218640575865744,9.032531540833247,-0.3800049263579188,32.272,0
2010,3,9.250471753430144,9.009099437807738,-4.274529870133481,10.894,0
2010,3,5.015756999179484,13.369709034096836,0.8388982337204842,56.629,0
2010,3,1.555714368693023,3.489057932231339,4.639437342689433,37.626,0
2010,3,1.9072598759089463,2.8489914934553875,2.09905045779608,21.68,0
2010,3,5.472375204206431,1.750336799038497,-0.607894890681254,33.346,0
2010,3,0.1582317199682081,12.384051373605224,2.130168357337789,49.413,0
2010,3,5.227601415618698,0.900122888835177,-3.422963787405081,25.354,0
2010,3,8.898837264734865,5.343748419056701,1.5980270140031658,31.756,0
2010,3,5.732231944495915,6.340538542907591,-3.3482700048155225,37.747,0
2010,3,0.5552503280915055,3.9154258730377216,-1.74292664913001,24.106,0
2010,3,1.6488477656513845,0.2593206714504481,0.546991765833158,39.587,0
2010,3,4.235479159918963,5.478418893853229,-0.3360638263961943,85.168,0
2010,3,9.281018355097864,7.612636417039972,1.229728876880957,44.495,0
2010,3,4.441152464963323,3.009481352198602,2.283861861007325,13.108,0
2010,3,5.474714898623186,5.343921731894386,4.634842786561725,59.234,0
2010,3,4.596508196595725,4.22687471263899,1.8688607838175653,22.984,0
2010,3,2.5108010366516775,0.4942180236829496,-0.8388145556814006,57.808,0
2010,3,1.2200741357688905,4.245009531436166,-4.369053188167843,45.616,0
2010,3,9.24254274603116,8.574415400417482,3.6778204439276343,83.876,0
2010,3,4.989711169137659,9.359392641480214,-4.288447441174189,58.175,0
2010,3,8.595563969179368,2.021208976963611,0.3858338585420338,47.608,0
2010,3,5.235635795298558,13.726250000371122,-0.7259557277239912,20.667,0
2010,3,2.778451632065655,6.579171539094656,1.4456315463182214,58.097,0
2010,3,2.2669065207492367,8.642389947389493,-2.0990773504925206,62.538,0
2010,3,6.103774953183276,0.8437004147275873,-1.6638510902231851,86.197,0
2010,3,0.4697299109813979,7.435361553430708,0.6784096055172126,42.916,0
2010,3,3.1904507433223985,4.143584124347154,0.3182351081080519,10.048,0
2010,3,0.6737687152192573,2.93619044322248,-4.968257018154968,88.488,0
2010,3,8.077178199814796,10.134660957973328,-1.2180531691891971,52.744,0
2010,3,1.7159636706519,13.237052924147031,-2.753612235708909,44.025,0
2010,3,8.17623378304486,0.0978811564333048,-1.7367974267840736,14.377,0
2010,3,3.0770281338984384,8.4580054783765,-0.1790648120528573,33.783,0
2010,3,7.608859776715096,10.058107597591365,4.471691917057596,82.345,0
2010,3,4.112040672118541,12.20423588971079,-4.401253732786143,62.534,0
2010,3,8.20324088147201,8.622585567898124,1.7291782428697644,27.265,0
2010,3,1.9934548947118311,5.756868838602711,1.4483859602019642,49.408,0
2010,3,0.8710928946143404,1.4256036097742912,-2.6991409157999815,8.443,0
2010,3,5.313568317526952,10.324961434990152,4.128388581939751,41.549,0
2010,3,1.1423713859139584,13.39446887557241,-1.1911487789123152,53.511,0
2010,3,0.1055112245018985,10.364270494019337,1.6064788913856765,51.503,0
2010,3,1.6059369504330856,10.630212577678575,1.2003160767823475,49.235,0
2010,3,9.45371649614778,9.599345776718556,-2.0268229048795305,35.399,0
2010,3,6.90123117682008,12.487480514789494,3.4757402979026253,51.061,0
2010,3,0.0270814982045208,13.072608202359522,-1.3007190469434136,60.298,0
2010,3,0.3875693555418247,2.441641515380532,-0.967705273192042,33.268,0
2010,3,2.6555759801241363,9.920405904919583,3.0402278951913093,4.865,0
2010,3,4.640004281964263,14.481160490529174,-3.771600211428958,82.852,0
2010,3,4.636220743434498,11.639652747228634,-1.64890139963056,38.561,0
2010,3,6.837882008898745,7.008620166132557,0.8375418878306995,35.532,0
2010,3,4.69059744390119,0.9579956001153578,1.5205987599462478,80.223,0
2010,3,8.400188319206984,9.985731528857109,3.2213920910010287,47.621,0
2010,3,4.740762641078576,0.3944659002700285,2.066836957051236,85.593,0
2010,3,8.75685127586106,3.915429979401739,3.93029958085968,10.312,0
2010,3,9.117278483416326,14.07542400444026,-4.939166890850407,30.262,0
2010,3,4.868282119412369,7.908389673757251,3.1787663788808995,47.153,0
2010,3,4.56508855341533,0.3076740453508425,-4.040442450534101,37.93,0
2010,3,4.683005914563852,6.421850517275621,-0.8523564095380074,73.779,0
2010,3,2.206990747853351,3.0907284031933497,-0.5999368140064734,27.061,0
2010,3,0.3151304308221159,11.60211026734152,3.443654912130965,85.488,0
2010,3,7.013635603104414,10.5292080017971,4.678002467430076,70.228,0
2010,3,0.8379097254826162,8.387788199697725,-3.934883629681986,27.691,0
2010,3,1.9167131883027433,14.875491915278438,-2.6815484345003373,68.126,0
2010,3,5.053536682378262,9.612812046234,3.0325907167895174,72.549,0
2010,3,3.54154196759495,9.37719137600031,1.1914713604919005,11.177,0
2010,3,4.151556760573104,3.5547047758347707,3.799054333077924,71.772,0
2010,3,8.995127650963099,4.772449056339814,1.4837307571806138,77.525,0
2010,3,6.0679289582133675,4.168003502158412,1.1793445551129365,3.719,0
2010,3,3.839470089041552,14.021984545102493,4.8574470201002935,76.285,0
2010,4,9.584978356677402,3.1358719317129924,-3.113794809573689,50.969,0
2010,4,5.287244190984357,9.481836426735349,3.0903269950733208,75.925,0
2010,4,8.328319018690758,0.7439026233012919,3.87562458412683,17.629,0
2010,4,2.8191904290472913,6.050464575395298,-2.5118368466177787,10.837,0
2010,4,7.416026194517855,13.528643576233332,-3.12649582337573,43.118,0
2010,4,7.628933355543641,8.783419402461703,4.217892331085261,25.706,0
2010,4,6.700325378075668,10.941231730898108,4.306625039671307,12.179,0
2010,4,6.107707306850386,13.117126549254635,0.871791281356967,61.171,0
2010,4,3.658858095568805,10.225872756185131,-2.4355598253681188,45.771,0
2010,4,3.5041325001019743,4.007478938819848,4.4163485207336866,9.123,0
2010,4,3.414252696042983,0.0615930434617267,-2.3171780446051216,80.015,0
2010,4,1.0705717855418606,2.613160126070865,0.7520829306280099,6.934,0
2010,4,8.730193940297161,0.2253381297084944,-2.4323048446208686,61.914,0
2010,4,5.573105753143085,11.215507710196343,4.944500885455845,36.282,0
2010,4,9.072489443564058,4.92906509219764,-3.281431302495351,68.197,0
2010,4,8.935945864501315,1.674538940940924,4.689228737187426,40.596,0
2010,4,7.12845995860955,13.905062401521125,2.542313233495487,18.21,0
2010,4,6.977163075532929,12.75644231518392,-3.2242799736838235,32.372,0
2010,4,7.514529444593436,4.387725305115466,3.429503901768099,85.298,0
2010,4,6.18772077041005,10.323283791116037,-3.833970335711992,4.908,0
2010,4,3.183040946923473,4.87058001387396,-0.5371333152564874,71.319,0
2010,4,4.741642962719864,13.082417279542597,1.809285366435028,74.031,0
2010,4,9.524153059966435,3.945387536141761,0.915095321349826,20.839,0
2010,4,1.8122556104970955,1.4098639412490304,-2.1026239947111067,62.204,0
2010,4,8.90138053446914,14.755977809955091,-3.551471727317559,59.869,0
2010,4,2.4380193771017957,1.4264047156609423,2.347080055736976,45.51,0
2010,4,3.150105071834246,1.2158934581640477,-0.853018816948719,76.41,0
2010,4,0.2461798384123859,10.99729534659878,-1.899595812685857,86.422,0
2010,4,9.316979736811687,13.988041287033358,1.528133668142431,52.25,0
2010,4,9.26205201884345,14.424468849379606,4.331358684062186,60.935,0
2010,4,7.463628843132415,2.1686956535937707,-1.4686220671882353,88.359,0
2010,4,5.454903404948357,13.447563764384922,-1.9725242952876751,29.245,0
2010,4,7.146956752357342,12.166308693003876,4.294257450265141,74.839,0
2010,4,7.963006634151322,9.717334572366536,-1.7623102433203384,40.748,0
2010,4,5.156765510770731,8.397830700517158,0.963854184032292,22.195,0
2010,4,9.236648375496529,1.8037647985610197,-4.371242178855123,66.652,0
2010,4,5.701816317546939,0.4001514391330879,2.190171545119348,48.113,0
2010,4,7.4869847843915505,6.544521357495264,2.2445837700933904,7.934,0
2010,4,3.887684128615969,8.664921550794954,-3.7327832904732294,56.52,0
2010,4,8.499464959451885,0.4556936993169375,-0.5102022593616029,54.389,0
2010,4,0.0776664215396871,3.993685490910051,-3.693892399638675,85.092,0
2010,4,7.36826455751504,6.353108658622623,3.3103952710712807,10.717,0
2010,4,6.938631618757323,6.61148702154812,-0.7067883306229472,16.105,0
2010,4,3.0581351128366396,7.184558421802071,-4.456338215598162,70.182,0
2010,4,3.4476976689987415,11.699406908105896,3.3909149865210537,77.667,0
2010,4,9.454948605595002,9.119365540254138,2.929124742166477,42.56,0
2010,4,6.161829652125973,0.6224895657856722,-2.474049068808666,26.674,0
2010,4,5.834262151440911,6.766339312002473,-1.5472550558142828,36.005,0
2010,4,8.183005094393819,12.214514755073816,3.9995140390642625,53.728,0
2010,4,7.889451239349268,5.630660308489797,2.762816640182929,61.855,0
2010,4,8.828231626784937,3.822048990475434,4.902378840873183,62.789,0
2011,1,8.013479918738085,9.905037457711911,-4.874049618305732,51.951,0
2011,1,5.797261570972248,5.349133693115792,2.2157652608502687,41.827,0
2011,1,2.9507234926430934,7.774780836437745,-1.5849288931595638,20.568,0
2011,1,2.6234296678094573,1.1268436523176384,0.6266954068430861,54.524,0
2011,1,4.4390383231991155,7.251033547845063,2.9406062588275494,7.26,0
2011,1,4.968955185000489,6.685376853701197,-1.1386360147142858,40.499,0
2011,1,5.046190246076955,12.951450217826508,4.593798543869475,17.962,0
2011,1,8.297228663216243,12.267759951222487,-4.788077537721472,32.692,0
2011,1,3.072389618477205,10.431160064545864,2.261821349464612,84.617,0
2011,1,8.157694046351072,6.603325893842477,-1.7755470981514607,19.289,0
2011,1,6.033341962120348,9.102398453828744,0.5469368564705777,47.985,0
2011,1,7.308796233222077,10.482505056690492,-0.3822963360372098,9.827,0
2011,1,8.08394882304023,11.840689884053656,3.2664180371348266,89.569,0
2011,1,7.230716360496689,4.3862262582637195,3.1951791871007114,56.987,0
2011,1,4.8564686533427714,0.758952805148726,-2.8781961743312667,86.911,0
2011,1,3.0630099688753756,7.68907579532382,2.485647184536268,83.732,0
2011,1,2.421746503474705,7.746665128542323,2.8322145705229858,44.249,0
2011,1,4.5220247910353875,1.9293609065878807,-2.3850709627238063,8.364,0
2011,1,8.029813013091038,9.79934311352044,2.2224857808425993,39.253,0
2011,1,9.172205918248627,1.6970390651103546,-4.4391983073632915,20.507,0
2011,1,4.802942587913558,14.99611908387139,-0.9225975307028058,26.731,0
2011,1,6.9619245030108985,6.816334787393117,2.062129859650655,79.024,0
2011,1,4.4527402476470455,14.86479254245028,-1.7416998006260551,13.015,0
2011,1,9.97518131172675,3.4610141490917816,1.225588033216443,54.087,0
2011,1,9.732608830304915,13.285528703107165,-2.541616623194823,26.354,0
2011,1,0.2404123736643781,10.968316648098694,-0.6206923615262916,86.378,0
2011,1,8.725199518293623,11.500578569952223,1.138958422079134,18.915,0
2011,1,7.181679475605137,5.50489900622921,3.83133062327458,29.835,0
2011,1,5.224968088905885,11.74975335329042,-4.2038374867256225,7.353,0
2011,1,4.492681584656367,13.90482712226693,0.1408687487927373,45.912,0
2011,1,1.2908619514246178,12.889992295856274,-4.269413539672185,52.028,0
2011,1,5.926960666428778,0.2796987962217434,2.398657995429174,34.261,0
2011,1,4.578049325592066,9.722201145734669,1.611179273455246,52.49,0
2011,1,1.0722239420848745,10.900057038873188,-4.400733517695451,22.861,0
2011,1,0.1767004479543388,6.719931820033022,3.789332184523058,71.835,0
2011,1,7.343500353352957,11.464860003100554,2.8019192946803164,83.442,0
2011,1,6.349297301177438,9.831235452042826,-0.3819346598038011,16.162,0
2011,1,2.9099938956466307,0.9136834030729064,4.587546162149037,42.278,0
2011,1,4.587051156675383,13.07799368776417,4.955480752882526,51.716,0
2011,1,5.2023196050402545,9.818492868353973,0.8911634382766218,12.013,0
2011,1,3.996580020857536,11.39581993021388,-3.4863904860805652,89.089,0
2011,1,4.178839966176096,14.769665540600494,-3.032098664082006,27.69,0
2011,1,2.89136718418761,6.446055133946677,-0.4191731032426951,40.499,0
2011,1,4.975164268744336,11.004327439319203,3.075555509993009,31.491,0
2011,1,6.640330331113176,0.6206157370088983,-2.4744545259139494,50.361,0
2011,1,2.4106434585673666,6.89224951575248,3.2309558029563377,37.245,0
2011,1,0.0126807691549024,13.15263797822637,0.0256697678939756,60.45,0
2011,1,7.672791775156301,6.065466449717214,3.72146859858875,34.0,0
2011,1,2.210715528139918,12.615674737688405,-4.049348767429395,26.508,0
2011,1,3.886309456071028,12.1078795560324,1.9368381497120504,21.165,0
2011,2,1.33650581410518,14.325343794175028,0.8589760335275685,29.72,0
2011,2,3.1219636821760366,11.028768244601904,-3.5844789052289396,18.784,0
2011,2,3.959615887476049,0.4568671210574521,-1.952771939470214,16.149,0
2011,2,0.252373458482642,7.867508613284647,-2.2124420053137084,69.236,0
2011,2,1.370894580787565,8.396935832696464,3.2049644465785505,70.525,0
2011,2,8.958841811926595,12.141412326942223,1.4864565906206293,17.242,0
2011,2,7.6812817838088225,12.882623751213904,-0.2643050142535363,86.794,0
2011,2,3.822522519774584,2.5825303282897365,-4.7952291663780215,34.449,0
2011,2,7.80189268482995,8.24142918432774,-2.6569490066282206,32.379,0
2011,2,7.242325476119492,8.065252826326507,-4.202614425705386,43.8,0
2011,2,2.9566503927161913,11.724531681648156,4.764900340442491,42.865,0
2011,2,8.936352533461337,12.877053788973944,-0.2701901862926412,29.804,0
2011,2,3.1798255134033493,8.030563089575915,-4.007711039173234,50.659,0
2011,2,2.6247058512126453,0.4460439194190391,-0.0322988687283647,81.411,0
2011,2,8.681692953265042,6.473764936762638,-4.51433346940704,37.062,0
2011,2,9.8403151427913,10.344577794883593,1.2617945292451471,53.393,0
2011,2,1.6950409186605864,11.01341701779125,2.467264372010316,33.085,0
2011,2,1.9575560640562464,4.075612782811394,2.1092963674788336,12.589,0
2011,2,9.918891959474918,9.458388515186074,3.0635528079358956,14.301,0
2011,2,8.078656456839813,7.50446811590988,3.974828847954246,25.778,0
2011,2,0.2075803212396421,6.808029299939041,0.2568605591950614,38.546,0
2011,2,7.593108551502052,5.829484355982585,4.619939098668226,84.071,0
2011,2,7.252870843545552,4.128541588966837,1.906680154387221,12.278,0
2011,2,6.242407369975181,14.661344215706215,0.8462200891335359,70.759,0
2011,2,1.3836820088819002,4.64593832626995,-0.9976524636234538,50.287,0
2011,2,1.4054712799554292,7.831897401482653,-0.3369701001810243,71.264,0
2011,2,4.753858553554824,13.965389894626014,-2.8305677459266407,88.203,0
2011,2,7.501532294315125,5.421979927477731,-3.440810640935441,3.445,0
2011,2,7.461796385522723,0.5431089223107743,-2.9554461858060312,12.678,0
2011,2,1.5485757407882128,13.048943435954904,2.5688360765303546,63.046,0
2011,2,3.1071532831144744,4.921045267284867,0.0201262439975042,8.776,0
2011,2,3.1138193989258434,4.79819365001645,0.937974594154256,3.693,0
2011,2,5.850351687186619,2.649645448057043,-1.4715588162649995,32.605,0
2011,2,8.582067909770299,3.8548760296642137,-1.8311444782772923,24.47,0
2011,2,3.477824030488872,14.28963196201292,3.083824312394494,77.31,0
2011,2,9.314789925966808,11.052076600814988,-1.7911860096335666,40.693,0
2011,2,0.7079143601117444,0.1961480126192227,-1.9458946902848504,48.778,0
2011,2,8.091948036567413,9.806467546398544,4.511122009762666,43.955,0
2011,2,4.319893714634409,0.5139168419025653,-1.0320711853434683,79.676,0
2011,2,8.330342639410699,11.766121749273056,0.5695612986073542,53.325,0
2011,2,1.8342364349795603,0.4616276738874014,-4.616925331603387,89.821,0
2011,2,0.9555910395833522,4.1785192980848915,-3.3990386234255543,9.774,0
2011,2,9.622129101159446,9.794890973125764,-3.2319833353593563,80.763,0
2011,2,9.728441586600225,8.88661133097689,-1.7647008582186108,41.912,0
2011,2,5.026301156212535,9.178561271509862,-0.9848374581539812,37.477,0
2011,2,3.4096656346248464,5.366773887626493,-0.964105292348524,44.508,0
2011,2,7.310103491394831,12.810245005031796,-4.303271355764123,37.88,0
2011,2,1.2369085061376073,7.39615064681361,4.682280509617435,47.488,0
2011,2,3.215330088383408,12.04148507193057,4.324054961466182,54.726,0
2011,2,1.100737601810572,6.421703546208625,3.2345080818957346,40.682,0
2011,2,1.1515578740287036,10.338924531989324,0.7869507871764654,52.574,0
2011,2,5.328471322832598,14.081401907456383,-3.991179719465403,85.627,0
2011,2,7.8057272582094,9.518024000491614,-1.6903709564155167,15.943,0
2011,2,0.767233994560228,14.83778362297175,-4.917992905723544,27.967,0
2011,3,8.581203942511035,12.49787489678181,-1.6086918451529728,58.262,0
2011,3,4.148151193889472,11.766084984126,0.5870699459609652,15.864,0
2011,3,1.9924595440831403,11.212694558737152,-1.8862455783667889,68.206,0
2011,3,8.696060824747775,5.85488668892332,-3.467038394846126,57.606,0
2011,3,2.1550075886755105,4.187161998334567,0.7773577016084197,31.83,0
2011,3,3.360070589901087,9.69547668185484,0.1508437617178506,75.126,0
2011,3,4.6568254176227954,13.099663098865925,1.8570722928607584,49.745,0
2011,3,2.956545416124853,3.4081151674800667,1.7189201563637262,28.574,0
2011,3,8.649626051152019,13.233086058404858,-1.5083961343425023,29.521,0
2011,3,8.561324990137434,14.996273451435666,4.310192758797044,21.744,0
2011,3,2.5393777192369615,4.116175815005628,-4.477544162991721,31.525,0
2011,3,9.37108944919677,10.787995433936503,-0.912589632418774,49.11,0
2011,3,6.481050345341234,11.100267002373192,2.4923633060246715,70.69,0
2011,3,1.350801462257607,7.826148386863719,3.184026474978234,71.207,0
2011,3,8.236064207981894,4.315776517350439,-3.688787904835001,77.134,0
2011,3,5.923013710620957,4.722075883808524,-2.495565982463963,22.192,0
2011,3,6.529496581378423,14.600914371540648,-2.1705243196266877,42.599,0
2011,3,8.332043565966744,2.4686721707025425,-0.8092531687455908,80.092,0
2011,3,5.504717771029405,0.8400346340850023,-3.702377665037356,8.717,0
2011,3,8.69937832897689,5.2357863669232705,-3.4563823010409966,27.437,0
2011,3,2.6447181666719075,1.9227766544864675,4.75068922598717,41.733,0
2011,3,0.1433090586700125,2.6412394954757437,1.5275975597612534,85.455,0
2011,3,9.9458198903526,8.696496861514097,-1.5356715102908414,5.985,0
